Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR2641677_bin.11	97.08	24.09	Gradient Boost (General Model)	11	0.849	11678	275.6368354607939	6929590	0.38	7129	955	89936	None
ERR2641677_bin.12	99.21	0.09	Neural Network (Specific Model)	11	0.883	41160	332.0370040124833	2527433	0.36	2243	100	111658	None
ERR2641677_bin.13	4.45	0.01	Neural Network (Specific Model)	11	0.879	40169	252.275	240439	0.5	280	7	69716	None
ERR2641677_bin.14	12.93	0.85	Neural Network (Specific Model)	11	0.827	50593	306.452865064695	600484	0.39	541	20	83117	None
ERR2641677_bin.15	100.0	2.63	Neural Network (Specific Model)	11	0.876	171492	357.12111292962356	2238736	0.56	1833	27	370725	None
ERR2641677_bin.17	52.09	0.1	Neural Network (Specific Model)	11	0.906	3713	278.45589600742807	991951	0.55	1077	292	10717	None
ERR2641677_bin.18	23.85	0.01	Neural Network (Specific Model)	11	0.816	34834	304.20601851851853	482497	0.47	432	22	120735	None
ERR2641677_bin.19	61.93	0.74	Neural Network (Specific Model)	11	0.911	3805	305.93635977938055	2372292	0.44	2357	671	13184	None
ERR2641677_bin.2	43.23	7.78	Gradient Boost (General Model)	11	0.896	2342	229.45987825124516	1385850	0.61	1807	608	5649	None
ERR2641677_bin.20	87.85	0.74	Neural Network (Specific Model)	11	0.899	61823	316.98840321141836	2368201	0.41	2242	73	131051	None
ERR2641677_bin.22	86.34	75.38	Neural Network (Specific Model)	11	0.888	13896	320.8840672197405	5085932	0.45	4701	543	69646	None
ERR2641677_bin.23	16.34	1.34	Neural Network (Specific Model)	11	0.878	19694	259.3251599147122	829033	0.52	938	66	156765	None
ERR2641677_bin.25	59.96	0.86	Gradient Boost (General Model)	11	0.909	7081	272.34903474903473	1162198	0.42	1295	210	27793	None
ERR2641677_bin.26	99.98	12.97	Neural Network (Specific Model)	11	0.907	47733	353.2151253049457	5261325	0.46	4509	197	154289	None
ERR2641677_bin.27	85.11	0.02	Neural Network (Specific Model)	11	0.884	38622	326.62030540652086	2680846	0.49	2423	133	181600	None
ERR2641677_bin.28	10.88	0.1	Neural Network (Specific Model)	11	0.821	51667	234.31408775981524	369896	0.41	433	17	71847	None
ERR2641677_bin.30	86.43	4.47	Neural Network (Specific Model)	11	0.87	40397	317.28152341739576	2124576	0.59	1943	84	137971	None
ERR2641677_bin.32	90.56	36.18	Neural Network (Specific Model)	11	0.888	43968	323.2452316076294	3602372	0.42	3303	113	147318	None
ERR2641677_bin.36	85.58	1.79	Neural Network (Specific Model)	11	0.885	14426	301.0081261950287	2131260	0.49	2092	210	107027	None
ERR2641677_bin.37	95.93	13.09	Neural Network (Specific Model)	11	0.873	28628	317.3071880121751	4649463	0.43	4271	301	93289	None
ERR2641677_bin.39	8.94	0.02	Neural Network (Specific Model)	11	0.867	8992	282.76758409785936	319301	0.34	327	39	41833	None
ERR2641677_bin.4	95.3	1.1	Neural Network (Specific Model)	11	0.874	69509	341.93234421364986	1975838	0.6	1685	40	187497	None
ERR2641677_bin.41	100.0	1.15	Gradient Boost (General Model)	11	0.898	53922	338.2345002108815	2675983	0.44	2371	78	165917	None
ERR2641677_bin.43	100.0	0.15	Neural Network (Specific Model)	11	0.888	88595	349.34856396866843	2709916	0.56	2298	47	197313	None
ERR2641677_bin.45	99.72	6.6	Neural Network (Specific Model)	11	0.898	53187	362.9165014866204	4884010	0.42	4036	158	195108	None
ERR2641677_bin.46	53.96	3.22	Neural Network (Specific Model)	11	0.882	3479	261.2152434721242	1256625	0.62	1417	395	16458	None
ERR2641677_bin.47	78.78	1.03	Gradient Boost (General Model)	11	0.89	14864	303.63461538461536	1806585	0.62	1768	161	52404	None
ERR2641677_bin.48	84.17	1.56	Neural Network (Specific Model)	11	0.91	9739	303.71344165435744	2029914	0.38	2031	299	29201	None
ERR2641677_bin.49	76.97	8.5	Neural Network (Specific Model)	11	0.897	7311	297.5136150234742	2115239	0.42	2130	395	30811	None
ERR2641677_bin.5	59.32	3.54	Neural Network (Specific Model)	11	0.941	3427	276.7853517041334	1214598	0.38	1379	385	11182	None
ERR2641677_bin.50	92.05	1.85	Neural Network (Specific Model)	11	0.879	41087	343.1104328523862	2107921	0.6	1802	86	178282	None
ERR2641677_bin.51	82.06	0.72	Neural Network (Specific Model)	11	0.9	15808	314.69268077601413	2374874	0.42	2268	220	56386	None
ERR2641677_bin.52	72.89	19.87	Neural Network (Specific Model)	11	0.902	5833	299.42730627306275	2692658	0.45	2710	602	55248	None
ERR2641677_bin.53	12.09	0.01	Neural Network (Specific Model)	11	0.882	45263	316.1344262295082	327468	0.54	305	14	73426	None
ERR2641677_bin.54	100.0	0.17	Gradient Boost (General Model)	11	0.892	13424	286.2538209606987	1760021	0.49	1832	169	43596	None
ERR2641677_bin.55	98.48	3.33	Neural Network (Specific Model)	11	0.859	33755	312.5261345852895	3479277	0.42	3195	223	89679	None
ERR2641677_bin.56	99.97	1.27	Neural Network (Specific Model)	11	0.868	174395	322.6946138211382	2192284	0.55	1968	25	263095	None
ERR2641677_bin.57	84.89	0.01	Neural Network (Specific Model)	11	0.895	47763	346.735278791037	2225434	0.42	1919	72	286436	None
ERR2641677_bin.58	93.51	1.18	Gradient Boost (General Model)	11	0.873	25946	300.4350341925302	1959147	0.59	1901	111	56610	None
ERR2641677_bin.6	92.99	1.21	Neural Network (Specific Model)	11	0.898	25274	296.8293059125964	1924691	0.34	1945	125	56407	None
ERR2641677_bin.60	60.3	12.73	Gradient Boost (General Model)	11	0.898	2763	252.836744882676	1689667	0.6	2003	622	11505	None
ERR2641677_bin.64	5.51	0.0	Neural Network (Specific Model)	11	0.924	13058	383.1205357142857	278602	0.48	224	38	28222	None
ERR2641677_bin.65	47.87	0.45	Neural Network (Specific Model)	11	0.935	2791	261.8854351687389	943075	0.36	1126	341	9896	None
ERR2641677_bin.67	75.91	1.44	Neural Network (Specific Model)	11	0.906	7635	323.0318201103097	2516425	0.42	2357	430	31782	None
ERR2641677_bin.69	100.0	1.33	Gradient Boost (General Model)	11	0.88	157570	316.91539245667684	2115851	0.41	1962	23	306547	None
ERR2641677_bin.71	36.23	0.05	Neural Network (Specific Model)	11	0.887	62804	322.37050805452293	877826	0.47	807	28	134026	None
ERR2641677_bin.8	20.03	0.01	Neural Network (Specific Model)	11	0.912	261839	325.50387596899225	413564	0.41	387	3	261839	None
ERR2641677_bin.9	99.95	2.83	Neural Network (Specific Model)	11	0.882	50197	324.7288205980066	2654860	0.43	2408	94	168898	None
ERR2641733_bin.1	73.49	11.81	Gradient Boost (General Model)	11	0.898	4333	270.6118656182988	2525014	0.59	2798	683	21104	None
ERR2641733_bin.12	39.94	0.09	Neural Network (Specific Model)	11	0.919	16737	367.53481894150417	1291553	0.48	1077	117	41344	None
ERR2641733_bin.14	42.73	2.48	Gradient Boost (General Model)	11	0.9	2547	245.32056619483762	979793	0.61	1201	378	14787	None
ERR2641733_bin.2	85.56	0.05	Gradient Boost (General Model)	11	0.864	6845	292.2604938271605	1640958	0.45	1620	304	45473	None
ERR2641733_bin.20	7.49	0.0	Neural Network (Specific Model)	11	0.872	38922	309.12931034482756	245965	0.49	232	13	76350	None
ERR2641733_bin.21	15.64	0.0	Neural Network (Specific Model)	11	0.881	94885	393.003861003861	346361	0.6	259	6	95924	None
ERR2641733_bin.23	26.7	1.13	Neural Network (Specific Model)	11	0.881	2776	258.69303797468353	556003	0.57	632	206	6994	None
ERR2641733_bin.25	21.13	1.81	Neural Network (Specific Model)	11	0.947	2104	286.63671875	464387	0.33	512	211	7515	None
ERR2641733_bin.27	75.56	1.06	Gradient Boost (General Model)	11	0.905	6190	287.49536751080916	1540443	0.54	1619	290	32624	None
ERR2641733_bin.28	7.68	0.0	Neural Network (Specific Model)	11	0.889	16752	316.2147651006711	317305	0.38	298	26	100823	None
ERR2641733_bin.29	93.84	10.86	Neural Network (Specific Model)	11	0.879	30884	317.25803402646505	2288651	0.59	2116	107	108083	None
ERR2641733_bin.3	7.33	0.18	Neural Network (Specific Model)	11	0.867	16272	289.23387096774195	371620	0.52	372	38	47153	None
ERR2641733_bin.30	91.12	2.66	Gradient Boost (General Model)	11	0.9	32856	314.975	1845188	0.63	1760	79	86783	None
ERR2641733_bin.31	97.79	3.46	Gradient Boost (General Model)	11	0.886	16953	317.501525553013	2815706	0.49	2622	245	124603	None
ERR2641733_bin.32	62.8	0.18	Neural Network (Specific Model)	11	0.877	118918	314.4482484076433	1348233	0.41	1256	18	200423	None
ERR2641733_bin.33	88.51	47.56	Neural Network (Specific Model)	11	0.923	6414	340.7697083725306	5881769	0.6	5315	1169	72291	None
ERR2641733_bin.35	96.0	0.14	Neural Network (Specific Model)	11	0.836	14733	325.9179487179487	2503978	0.56	2145	245	70630	None
ERR2641733_bin.36	11.24	0.14	Neural Network (Specific Model)	11	0.858	14206	274.01372549019607	487145	0.39	510	63	64893	None
ERR2641733_bin.37	93.76	3.4	Neural Network (Specific Model)	11	0.889	57041	319.2627291242363	2112274	0.6	1964	59	154428	None
ERR2641733_bin.38	27.33	1.07	Neural Network (Specific Model)	11	0.939	2851	308.97879025923015	1255047	0.46	1273	456	10076	None
ERR2641733_bin.39	68.03	4.87	Gradient Boost (General Model)	11	0.91	4228	260.8182251908397	1799527	0.57	2096	490	20631	None
ERR2641733_bin.4	7.54	0.0	Neural Network (Specific Model)	11	0.926	130906	380.4808743169399	225377	0.47	183	4	130906	None
ERR2641733_bin.40	74.1	7.56	Gradient Boost (General Model)	11	0.881	5313	273.74372335386073	1964960	0.58	2111	441	30199	None
ERR2641733_bin.41	98.25	2.23	Neural Network (Specific Model)	11	0.908	9070	304.07413010590017	2652349	0.38	2644	398	72002	None
ERR2641733_bin.44	67.17	1.71	Neural Network (Specific Model)	11	0.899	4230	290.86304347826086	1783638	0.57	1840	499	13484	None
ERR2641733_bin.47	50.15	0.09	Neural Network (Specific Model)	11	0.866	59307	370.85997521685255	1035722	0.57	807	30	153187	None
ERR2641733_bin.48	84.5	0.45	Neural Network (Specific Model)	11	0.894	50638	352.7304258241758	3441875	0.4	2912	134	156562	None
ERR2641733_bin.5	5.65	0.02	Neural Network (Specific Model)	11	0.848	197276	260.02661596958177	241552	0.47	263	3	197276	None
ERR2641733_bin.50	97.98	0.79	Gradient Boost (General Model)	11	0.896	93627	337.9451788491446	2907189	0.44	2572	39	230466	None
ERR2641733_bin.51	87.51	7.58	Neural Network (Specific Model)	11	0.868	13834	302.5997155049787	3670072	0.42	3515	433	51406	None
ERR2641733_bin.52	21.37	1.53	Neural Network (Specific Model)	11	0.895	2320	248.69301712779975	631047	0.59	759	267	7367	None
ERR2641733_bin.53	99.89	0.71	Neural Network (Specific Model)	11	0.874	138162	338.36847826086955	2135058	0.6	1840	29	211177	None
ERR2641733_bin.55	33.45	0.76	Neural Network (Specific Model)	11	0.899	2730	254.3757637474542	831548	0.55	982	308	7682	None
ERR2641733_bin.56	79.64	0.69	Gradient Boost (General Model)	11	0.866	8772	305.18298368298366	1810518	0.5	1716	265	54579	None
ERR2641733_bin.58	86.71	4.98	Gradient Boost (General Model)	11	0.87	28693	301.0873410724157	1875893	0.59	1809	105	110586	None
ERR2641733_bin.6	9.05	0.03	Neural Network (Specific Model)	11	0.935	2364	261.23546511627904	287569	0.46	344	123	6189	None
ERR2641733_bin.60	23.49	0.04	Neural Network (Specific Model)	11	0.927	2525	279.19236016371076	660950	0.44	733	268	6834	None
ERR2641733_bin.61	52.97	0.01	Neural Network (Specific Model)	11	0.903	3091	295.1873417721519	1159649	0.49	1185	389	10680	None
ERR2641733_bin.62	54.07	0.32	Neural Network (Specific Model)	11	0.92	36202	387.74397590361446	1677684	0.6	1328	73	93191	None
ERR2641733_bin.64	86.52	4.91	Neural Network (Specific Model)	11	0.894	5528	275.36763386180075	3080753	0.4	3343	704	31044	None
ERR2641733_bin.65	7.0	0.0	Neural Network (Specific Model)	11	0.851	28243	243.18320610687022	223937	0.54	262	19	62085	None
ERR2641733_bin.7	6.45	0.01	Neural Network (Specific Model)	11	0.836	77925	244.13213213213214	291351	0.46	333	13	79740	None
ERR2641733_bin.70	64.78	0.43	Neural Network (Specific Model)	11	0.878	4393	293.0871369294606	1445816	0.6	1446	376	22576	None
ERR2641733_bin.71	94.58	0.35	Neural Network (Specific Model)	11	0.873	42629	335.5164319248826	2206965	0.61	1917	82	217326	None
ERR2641733_bin.72	100.0	0.48	Gradient Boost (General Model)	11	0.886	57684	310.06974063400577	1818652	0.54	1735	46	297419	None
ERR2641733_bin.73	38.31	0.17	Neural Network (Specific Model)	11	0.883	74321	304.99756986634264	851517	0.39	823	20	135002	None
ERR2641733_bin.74	53.17	9.97	Gradient Boost (General Model)	11	0.922	2867	252.07683741648106	1471050	0.61	1796	537	8097	None
ERR2641733_bin.75	83.62	45.35	Neural Network (Specific Model)	11	0.88	5315	277.1080523055747	4111497	0.6	4359	946	24750	None
ERR2641733_bin.77	86.42	112.94	Neural Network (Specific Model)	11	0.899	7201	301.1181915099826	20690889	0.44	20636	4062	85541	None
ERR2641733_bin.79	83.09	0.14	Neural Network (Specific Model)	11	0.918	5580	353.1453104359313	2615982	0.44	2271	573	21710	None
ERR2641733_bin.80	86.11	2.26	Gradient Boost (General Model)	11	0.911	16464	312.506038647343	1701578	0.61	1656	155	83487	None
ERR2641733_bin.81	4.93	0.03	Neural Network (Specific Model)	11	0.881	5651	238.63703703703703	218248	0.53	270	43	30437	None
ERR2641733_bin.9	94.77	2.55	Gradient Boost (General Model)	11	0.901	12258	328.07856417202845	3218927	0.42	2953	402	44105	None
SRR059458_bin.1	99.95	0.55	Neural Network (Specific Model)	11	0.911	41822	351.09017341040465	1998228	0.56	1730	80	139103	None
SRR059458_bin.10	99.15	0.36	Neural Network (Specific Model)	11	0.892	96733	320.92820512820515	1470774	0.39	1365	35	200238	None
SRR059458_bin.11	34.32	1.79	Neural Network (Specific Model)	11	0.925	3816	299.8530670470756	680646	0.55	701	197	11534	None
SRR059458_bin.13	32.92	0.39	Neural Network (Specific Model)	11	0.889	16346	352.3828920570265	583217	0.39	491	47	64023	None
SRR059458_bin.14	23.3	0.25	Neural Network (Specific Model)	11	0.952	1967	252.067055393586	271349	0.31	343	132	4874	None
SRR059458_bin.18	86.35	1.88	Neural Network (Specific Model)	11	0.88	10972	334.65876777251185	1203079	0.43	1055	155	75817	None
SRR059458_bin.19	100.0	91.7	Neural Network (Specific Model)	11	0.937	42937	320.6429731925264	2519081	0.28	2462	98	123619	None
SRR059458_bin.2	23.7	0.0	Neural Network (Specific Model)	11	0.878	239484	383.8910891089109	397371	0.4	303	2	239484	None
SRR059458_bin.20	86.26	1.48	Gradient Boost (General Model)	11	0.913	22648	333.6429503916449	1675612	0.53	1532	116	62301	None
SRR059458_bin.21	55.06	0.56	Neural Network (Specific Model)	11	0.877	15137	355.70953757225436	841352	0.43	692	86	33624	None
SRR059458_bin.22	31.9	13.38	Neural Network (Specific Model)	11	0.875	5131	295.3407671721677	1132911	0.53	1121	266	18685	None
SRR059458_bin.24	23.62	0.0	Neural Network (Specific Model)	11	0.871	107025	357.22049689440996	396042	0.42	322	3	194789	None
SRR059458_bin.25	82.11	0.62	Neural Network (Specific Model)	11	0.877	11231	320.41407035175877	2177203	0.46	1990	283	43257	None
SRR059458_bin.26	69.66	1.13	Neural Network (Specific Model)	11	0.899	4175	295.8820754716981	1672360	0.48	1696	466	13822	None
SRR059458_bin.27	40.43	0.03	Neural Network (Specific Model)	11	0.915	3062	289.0515873015873	715025	0.45	756	240	11158	None
SRR059458_bin.28	84.31	2.74	Neural Network (Specific Model)	11	0.914	4533	303.79511426319937	1263082	0.27	1269	319	23488	None
SRR059458_bin.29	31.65	0.13	Neural Network (Specific Model)	11	0.956	2874	299.7429906542056	803591	0.46	856	293	9027	None
SRR059458_bin.30	25.76	1.04	Neural Network (Specific Model)	11	0.895	6072	326.5798319327731	520815	0.54	476	102	17048	None
SRR059458_bin.5	46.5	0.95	Neural Network (Specific Model)	11	0.888	20734	307.7365930599369	658292	0.37	634	44	65253	None
SRR059458_bin.6	63.31	0.07	Neural Network (Specific Model)	11	0.863	80747	345.7591587516961	1769455	0.42	1474	47	247722	None
SRR059458_bin.7	90.24	0.0	Neural Network (Specific Model)	11	0.902	67063	328.41811846689893	1563741	0.47	1435	39	123692	None
SRR059458_bin.8	82.6	4.13	Neural Network (Specific Model)	11	0.915	4186	278.33579881656806	1230692	0.32	1352	340	18046	None
SRR059458_bin.9	80.84	35.76	Neural Network (Specific Model)	11	0.89	6433	328.61811352253756	2650045	0.53	2396	504	29373	None
SRR059459_bin.10	80.36	3.01	Neural Network (Specific Model)	11	0.876	10668	323.2182361733931	2217915	0.46	2007	281	43499	None
SRR059459_bin.11	24.61	0.03	Neural Network (Specific Model)	11	0.894	14516	353.2265625	454823	0.38	384	43	29613	None
SRR059459_bin.12	99.98	0.75	Neural Network (Specific Model)	11	0.909	48389	349.9412107101281	1980449	0.56	1718	60	103831	None
SRR059459_bin.13	81.49	0.23	Neural Network (Specific Model)	11	0.88	37282	343.1379746835443	1845926	0.35	1580	77	96312	None
SRR059459_bin.15	47.08	0.0	Neural Network (Specific Model)	11	0.92	10896	306.8622129436326	478020	0.32	479	67	46220	None
SRR059459_bin.18	28.78	0.13	Neural Network (Specific Model)	11	0.858	100048	331.98920863309354	644534	0.41	556	16	167489	None
SRR059459_bin.19	8.72	2.12	Neural Network (Specific Model)	11	0.886	4928	346.10526315789474	200182	0.54	171	46	12259	None
SRR059459_bin.2	99.78	0.37	Neural Network (Specific Model)	11	0.891	84568	319.16290909090907	1474915	0.39	1375	29	227681	None
SRR059459_bin.20	60.53	0.8	Neural Network (Specific Model)	11	0.875	15880	355.1433962264151	967130	0.42	795	92	70982	None
SRR059459_bin.21	15.65	0.05	Neural Network (Specific Model)	11	0.955	3515	299.68652037617557	299731	0.56	319	97	7252	None
SRR059459_bin.22	11.78	0.0	Neural Network (Specific Model)	11	0.868	2864	268.4767801857585	299282	0.48	323	110	6677	None
SRR059459_bin.24	98.21	1.8	Gradient Boost (General Model)	11	0.911	29496	335.22904009720537	1811813	0.53	1646	94	78033	None
SRR059459_bin.25	84.0	1.06	Neural Network (Specific Model)	11	0.88	10909	329.02403846153845	1165384	0.43	1040	162	57496	None
SRR059459_bin.26	20.55	0.0	Neural Network (Specific Model)	11	0.919	71465	393.3157894736842	268133	0.44	209	6	85136	None
SRR059459_bin.27	23.71	0.0	Neural Network (Specific Model)	11	0.878	239887	382.9703947368421	397774	0.4	304	2	239887	None
SRR059459_bin.28	35.01	18.25	Neural Network (Specific Model)	11	0.87	4787	298.44084400904296	1363344	0.52	1327	324	18060	None
SRR059459_bin.3	45.23	0.08	Neural Network (Specific Model)	11	0.877	192966	390.640562248996	664705	0.44	498	10	243680	None
SRR059459_bin.30	62.02	0.02	Neural Network (Specific Model)	11	0.866	145880	358.9104584527221	1732154	0.43	1396	18	446525	None
SRR059459_bin.32	87.95	0.0	Neural Network (Specific Model)	11	0.903	84941	330.4483007953724	1514914	0.46	1383	27	314266	None
SRR059459_bin.5	88.1	1.6	Neural Network (Specific Model)	11	0.882	7308	318.6022128556375	2054529	0.39	1898	365	24966	None
SRR059459_bin.6	23.62	0.0	Neural Network (Specific Model)	11	0.871	107025	357.22049689440996	396042	0.42	322	3	194789	None
SRR059459_bin.7	64.88	0.42	Gradient Boost (General Model)	11	0.908	99426	356.84776119402983	1183484	0.42	1005	32	145438	None
SRR059459_bin.9	81.61	48.31	Neural Network (Specific Model)	11	0.89	5929	324.13901827302044	3046223	0.53	2791	615	26127	None
SRR513791_bin.2	45.74	0.11	Neural Network (Specific Model)	11	0.902	32016	297.69936305732483	775641	0.36	785	44	85239	None
SRR8692206_bin.1	83.26	1.44	Neural Network (Specific Model)	11	0.894	107688	355.9524142757173	3408345	0.45	2858	46	328529	None
SRR8692206_bin.10	100.0	0.36	Neural Network (Specific Model)	11	0.907	115804	310.4759736975215	2029078	0.39	1977	26	261023	None
SRR8692206_bin.11	15.52	0.0	Neural Network (Specific Model)	11	0.894	145531	335.7792592592593	759208	0.51	675	6	205556	None
SRR8692206_bin.12	10.43	0.03	Neural Network (Specific Model)	11	0.882	58401	305.404	259234	0.4	250	5	98055	None
SRR8692206_bin.13	96.05	1.37	Neural Network (Specific Model)	11	0.909	80411	342.6530936012692	2131960	0.59	1891	52	198815	None
SRR8692206_bin.14	94.44	0.59	Neural Network (Specific Model)	11	0.835	38865	302.2744174516609	4377700	0.28	4034	202	165982	None
SRR8692206_bin.18	89.24	5.45	Neural Network (Specific Model)	11	0.839	7749	261.3833149577361	2538457	0.32	2721	473	30425	None
SRR8692206_bin.19	24.88	0.01	Neural Network (Specific Model)	11	0.884	126486	289.5189873417722	387620	0.4	395	7	127241	None
SRR8692206_bin.2	23.13	0.07	Neural Network (Specific Model)	11	0.895	656118	324.7049356223176	1013264	0.51	932	2	656118	None
SRR8692206_bin.20	6.8	0.0	Neural Network (Specific Model)	11	0.901	213003	282.9616724738676	269601	0.5	287	3	213003	None
SRR8692206_bin.21	40.95	0.42	Neural Network (Specific Model)	11	0.902	2950	242.23357664233578	1981224	0.56	2466	701	9178	None
SRR8692206_bin.22	27.94	0.14	Neural Network (Specific Model)	11	0.884	97730	332.4267857142857	630770	0.4	560	10	269137	None
SRR8692206_bin.25	43.43	0.72	Neural Network (Specific Model)	11	0.886	189940	318.06457739791074	1132359	0.38	1053	11	229500	None
SRR8692206_bin.27	7.49	0.0	Neural Network (Specific Model)	11	0.88	57233	324.6338797814208	202290	0.49	183	6	98064	None
